Region;Comuna;Titular;Nombre;Tecnologia;Inversion_MUF;Capacidad_MW;Latitud;Longitud;Plazo;NumeroBanda;Transmision
Región de Los Ríos;NA;Titular925;Nombre925;Solar;0.36;13.2;NA;NA;2;378;356
Región de Los Ríos;NA;Titular926;Nombre926;Solar;0.504;21.27;NA;NA;3;368;382
Región de Magallanes y de la Antártica Chilena;NA;Titular927;Nombre927;Eólica;264;1400;NA;NA;10;407;445
Región de Magallanes y de la Antártica Chilena;NA;Titular928;Nombre928;Eólica;12;325;NA;NA;15;444;412
Región de Magallanes y de la Antártica Chilena;NA;Titular929;Nombre929;Eólica;264;1400;NA;NA;12;432;444
Región de Magallanes y de la Antártica Chilena;NA;Titular930;Nombre930;Eólica;264;1400;NA;NA;12;438;411
Región de Magallanes y de la Antártica Chilena;NA;Titular931;Nombre931;Eólica;12;384;NA;NA;14;415;422
Región de Magallanes y de la Antártica Chilena;NA;Titular932;Nombre932;Eólica;12;384;NA;NA;10;436;406
Región de Magallanes y de la Antártica Chilena;NA;Titular933;Nombre933;Eólica;12;325;NA;NA;13;423;442
Región de Magallanes y de la Antártica Chilena;NA;Titular934;Nombre934;Hidro;0.192;1;NA;NA;2;428;410
Región de Magallanes y de la Antártica Chilena;NA;Titular935;Nombre935;Hidro;0.192;1;NA;NA;3;435;442
Región de Ñuble;NA;Titular936;Nombre936;Eólica;7.2;248;NA;NA;14;492;466
Región de Ñuble;NA;Titular937;Nombre937;Eólica;4.128;115.2;NA;NA;12;487;497
Región de Ñuble;NA;Titular938;Nombre938;Eólica;5.52;194.4;NA;NA;16;495;475
Región de Ñuble;NA;Titular939;Nombre939;Eólica;7.2;248;NA;NA;9;499;486
Región de Ñuble;NA;Titular940;Nombre940;Eólica;5.52;194.4;NA;NA;9;494;493
Región de Ñuble;NA;Titular941;Nombre941;Eólica;5.784;187.5;NA;NA;13;497;492
Región de Ñuble;NA;Titular942;Nombre942;Eólica;11.28;187.2;NA;NA;10;473;495
Región de Ñuble;NA;Titular943;Nombre943;Eólica;4.128;115.2;NA;NA;10;467;498
Región de Ñuble;NA;Titular944;Nombre944;Eólica;7.2;248;NA;NA;9;469;475
Región de Ñuble;NA;Titular945;Nombre945;Eólica;11.28;187.2;NA;NA;15;495;466
Región de Ñuble;NA;Titular946;Nombre946;Eólica;5.52;194.4;NA;NA;15;478;496
Región de Ñuble;NA;Titular947;Nombre947;Eólica;5.784;187.5;NA;NA;11;452;461
Región de Ñuble;NA;Titular948;Nombre948;Eólica;11.28;187.2;NA;NA;13;463;469
Región de Ñuble;NA;Titular949;Nombre949;Eólica;7.32;256;NA;NA;9;454;472
Región de Ñuble;NA;Titular950;Nombre950;Eólica;7.2;248;NA;NA;16;496;481
Región de Ñuble;NA;Titular951;Nombre951;Eólica-Solar;2.4072;90;NA;NA;9;475;483
Región de Ñuble;NA;Titular952;Nombre952;Eólica-Solar;2.4072;90;NA;NA;11;478;475
Región de Ñuble;NA;Titular953;Nombre953;Solar;0.24;11.016;NA;NA;5;462;457
Región de Ñuble;NA;Titular954;Nombre954;Solar;1.2;67.9;NA;NA;5;456;458
Región de Ñuble;NA;Titular955;Nombre955;Solar;2.232;93.41;NA;NA;4;460;473
Región de Ñuble;NA;Titular956;Nombre956;Solar;0.216;7.344;NA;NA;5;465;493
Región de Ñuble;NA;Titular957;Nombre957;Solar;0.1368;9.84;NA;NA;5;490;491
Región de Ñuble;NA;Titular958;Nombre958;Solar;0.288;9;NA;NA;4;473;484
Región de Ñuble;NA;Titular959;Nombre959;Solar;0.24;10.66;NA;NA;4;490;455
Región de Ñuble;NA;Titular960;Nombre960;Solar;0.264;10.52;NA;NA;3;485;491
Región de Ñuble;NA;Titular961;Nombre961;Solar;0.288;9;NA;NA;2;493;463
Región de Ñuble;NA;Titular962;Nombre962;Solar;0.216;10.16;NA;NA;3;471;494
Región de Ñuble;NA;Titular963;Nombre963;Solar;0.288;12;NA;NA;4;499;456
Región de Ñuble;NA;Titular964;Nombre964;Solar;0.18;7.5;NA;NA;3;470;471
Región de Ñuble;NA;Titular965;Nombre965;Solar;0.168;6.089;NA;NA;2;475;458
Región de Ñuble;NA;Titular966;Nombre966;Solar;1.584;24;NA;NA;4;456;466
Región de Ñuble;NA;Titular967;Nombre967;Solar;7.344;200;NA;NA;3;470;490
Región de Ñuble;NA;Titular968;Nombre968;Solar;0.264;9.47;NA;NA;4;472;471
Región de Ñuble;NA;Titular969;Nombre969;Solar;0.216;10.87;NA;NA;3;487;489
Región de Ñuble;NA;Titular970;Nombre970;Solar;0.3288;9;NA;NA;3;454;496
Región de Ñuble;NA;Titular971;Nombre971;Solar;0.36;11.1;NA;NA;3;478;467
Región de Ñuble;NA;Titular972;Nombre972;Solar;3.84;193.8;NA;NA;5;474;491
Región de Ñuble;NA;Titular973;Nombre973;Solar;0.24;10.66;NA;NA;5;477;461
Región de Ñuble;NA;Titular974;Nombre974;Solar;0.36;10.85;NA;NA;5;495;482
Región de Ñuble;NA;Titular975;Nombre975;Solar;7.344;200;NA;NA;2;486;459
Región de Ñuble;NA;Titular976;Nombre976;Solar;0.168;6.089;NA;NA;4;471;500
Región de Ñuble;NA;Titular977;Nombre977;Solar;0.2568;10.65;NA;NA;4;460;468
Región de Ñuble;NA;Titular978;Nombre978;Solar;0.1776;9.02;NA;NA;4;458;500
Región de Ñuble;NA;Titular979;Nombre979;Solar;0.288;12;NA;NA;4;485;460
Región de Ñuble;NA;Titular980;Nombre980;Solar;3.84;193.8;NA;NA;2;493;469
Región de Ñuble;NA;Titular981;Nombre981;Solar;0.288;12;NA;NA;2;453;492
Región de Ñuble;NA;Titular982;Nombre982;Solar;3.84;193.8;NA;NA;4;479;492
Región de Ñuble;NA;Titular983;Nombre983;Solar;0.1776;9.68;NA;NA;5;500;478
Región de Ñuble;NA;Titular984;Nombre984;Solar;0.252;9;NA;NA;4;463;464
Región de Ñuble;NA;Titular985;Nombre985;Solar;0.216;11.016;NA;NA;5;498;470
Región de Ñuble;NA;Titular986;Nombre986;Solar;0.288;12;NA;NA;2;465;470
Región de Ñuble;NA;Titular987;Nombre987;Solar;0.216;11.016;NA;NA;3;457;495
Región de Ñuble;NA;Titular988;Nombre988;Solar;0.192;8;NA;NA;2;480;469
Región de Ñuble;NA;Titular989;Nombre989;Solar;0.216;10.5;NA;NA;2;480;459
Región de Ñuble;NA;Titular990;Nombre990;Solar;0.216;7.344;NA;NA;2;490;494
Región de Ñuble;NA;Titular991;Nombre991;Solar;0.072;3.49;NA;NA;2;489;486
Región de Ñuble;NA;Titular992;Nombre992;Solar;0.24;9;NA;NA;5;457;477
Región de Ñuble;NA;Titular993;Nombre993;Solar;0.312;10.8;NA;NA;2;460;461
Región de Ñuble;NA;Titular994;Nombre994;Solar;0.36;10.85;NA;NA;2;482;470
Región de Ñuble;NA;Titular995;Nombre995;Solar;2.232;93.41;NA;NA;2;487;498
Región de Ñuble;NA;Titular996;Nombre996;Solar;0.288;12;NA;NA;3;461;466
Región de Ñuble;NA;Titular997;Nombre997;Solar;0.216;7.205;NA;NA;2;487;469
Región de Ñuble;NA;Titular998;Nombre998;Solar;1.584;24;NA;NA;5;472;492
Región de Ñuble;NA;Titular999;Nombre999;Solar;0.216;11.016;NA;NA;4;491;478
Región de Ñuble;NA;Titular1000;Nombre1000;Solar;0.216;9;NA;NA;2;477;467
Región de Ñuble;NA;Titular1001;Nombre1001;Solar;9.6;173;NA;NA;5;470;483
Región de Ñuble;NA;Titular1002;Nombre1002;Solar;0.24;10.66;NA;NA;3;497;474
Región de Ñuble;NA;Titular1003;Nombre1003;Solar;0.288;12;NA;NA;2;461;486
Región de Ñuble;NA;Titular1004;Nombre1004;Solar;0.408;17.7;NA;NA;2;465;465
Región de Ñuble;NA;Titular1005;Nombre1005;Solar;0.264;10.53;NA;NA;2;455;460
Región de Ñuble;NA;Titular1006;Nombre1006;Solar;0.216;7.205;NA;NA;4;498;490
Región de Ñuble;NA;Titular1007;Nombre1007;Solar;0.216;10.16;NA;NA;5;459;489
Región de Ñuble;NA;Titular1008;Nombre1008;Solar;0.216;10.87;NA;NA;3;483;491
Región de Ñuble;NA;Titular1009;Nombre1009;Solar;0.264;11;NA;NA;3;468;464
Región de Ñuble;NA;Titular1010;Nombre1010;Solar;0.288;12.06;NA;NA;4;464;466
Región de Ñuble;NA;Titular1011;Nombre1011;Solar;0.288;8.38;NA;NA;3;476;481
Región de Ñuble;NA;Titular1012;Nombre1012;Solar;0.3288;9;NA;NA;3;490;451
Región de Ñuble;NA;Titular1013;Nombre1013;Solar;0.264;10.53;NA;NA;4;497;497
Región de Ñuble;NA;Titular1014;Nombre1014;Solar;0.216;7.344;NA;NA;4;489;473
Región de Ñuble;NA;Titular1015;Nombre1015;Solar;0.288;12;NA;NA;3;469;497
Región de Ñuble;NA;Titular1016;Nombre1016;Solar;0.168;7.1;NA;NA;3;484;472
Región de Ñuble;NA;Titular1017;Nombre1017;Solar;0.216;10.87;NA;NA;2;467;459
Región de Ñuble;NA;Titular1018;Nombre1018;Solar;0.24;11.016;NA;NA;3;464;492
Región de Ñuble;NA;Titular1019;Nombre1019;Solar;0.168;7.1;NA;NA;4;486;474
Región de Ñuble;NA;Titular1020;Nombre1020;Solar;0.24;10.66;NA;NA;3;486;474
Región de Ñuble;NA;Titular1021;Nombre1021;Solar;0.24;11.016;NA;NA;3;453;486
Región de Ñuble;NA;Titular1022;Nombre1022;Solar;0.216;11.016;NA;NA;4;474;494
Región de Ñuble;NA;Titular1023;Nombre1023;Solar;0.264;10.53;NA;NA;5;497;468
Región de Ñuble;NA;Titular1024;Nombre1024;Solar;0.396;17.22;NA;NA;5;455;500
Región de Ñuble;NA;Titular1025;Nombre1025;Solar;0.1776;9.02;NA;NA;3;465;469
Región de Ñuble;NA;Titular1026;Nombre1026;Solar;0.24;9;NA;NA;4;456;468
Región de Ñuble;NA;Titular1027;Nombre1027;Solar;0.1776;9.68;NA;NA;5;455;476
Región de Ñuble;NA;Titular1028;Nombre1028;Solar;0.24;11.016;NA;NA;5;454;486
Región de Ñuble;NA;Titular1029;Nombre1029;Solar;0.24;11.016;NA;NA;5;455;497
Región de Ñuble;NA;Titular1030;Nombre1030;Solar;0.288;12;NA;NA;5;496;457
Región de Ñuble;NA;Titular1031;Nombre1031;Solar;0.216;10.87;NA;NA;4;482;479
Región de Ñuble;NA;Titular1032;Nombre1032;Solar;2.232;93.41;NA;NA;4;461;469
Región de Ñuble;NA;Titular1033;Nombre1033;Solar;0.24;11.016;NA;NA;4;473;459
Región de Ñuble;NA;Titular1034;Nombre1034;Solar;0.36;23;NA;NA;3;497;451
Región de Ñuble;NA;Titular1035;Nombre1035;Solar;0.168;7.1;NA;NA;2;483;483
Región de Ñuble;NA;Titular1036;Nombre1036;Solar;0.24;11.016;NA;NA;4;467;493
Región de Ñuble;NA;Titular1037;Nombre1037;Solar;0.288;12;NA;NA;4;500;498
Región de Ñuble;NA;Titular1038;Nombre1038;Solar;0.288;12;NA;NA;2;476;463
Región de Ñuble;NA;Titular1039;Nombre1039;Solar;0.072;3.49;NA;NA;5;458;486
Región de Ñuble;NA;Titular1040;Nombre1040;Solar;0.216;10.606;NA;NA;3;470;486
Región de Ñuble;NA;Titular1041;Nombre1041;Solar;0.1368;9.84;NA;NA;5;457;465
Región de Ñuble;NA;Titular1042;Nombre1042;Solar;0.216;10.606;NA;NA;4;490;458
Región de Ñuble;NA;Titular1043;Nombre1043;Solar;0.288;9.68;NA;NA;2;481;451
Región de Ñuble;NA;Titular1044;Nombre1044;Solar;0.288;9;NA;NA;5;499;481
Región de Ñuble;NA;Titular1045;Nombre1045;Solar;0.216;9;NA;NA;2;499;479
Región de Ñuble;NA;Titular1046;Nombre1046;Solar;0.216;11.016;NA;NA;5;495;466
Región de Ñuble;NA;Titular1047;Nombre1047;Solar;0.216;7.205;NA;NA;2;481;465
Región de Ñuble;NA;Titular1048;Nombre1048;Solar;0.24;11.016;NA;NA;5;490;494
Región de Ñuble;NA;Titular1049;Nombre1049;Solar;0.288;8.38;NA;NA;4;492;464
Región de Ñuble;NA;Titular1050;Nombre1050;Solar;3.84;193.8;NA;NA;3;479;486
Región de Ñuble;NA;Titular1051;Nombre1051;Solar;0.252;9;NA;NA;5;493;491
Región de Ñuble;NA;Titular1052;Nombre1052;Solar;0.2472;11.7;NA;NA;4;452;479
Región de Ñuble;NA;Titular1053;Nombre1053;Solar;7.344;200;NA;NA;3;483;484
Región de Ñuble;NA;Titular1054;Nombre1054;Solar;0.288;12;NA;NA;4;457;473
Región de Ñuble;NA;Titular1055;Nombre1055;Solar;0.288;12;NA;NA;2;464;451
Región de Ñuble;NA;Titular1056;Nombre1056;Solar;0.216;7.344;NA;NA;3;488;476
Región de Ñuble;NA;Titular1057;Nombre1057;Solar;0.36;10.85;NA;NA;3;480;461
Región de Ñuble;NA;Titular1058;Nombre1058;Solar;0.24;10.66;NA;NA;5;490;495
Región de Ñuble;NA;Titular1059;Nombre1059;Solar;0.396;17.22;NA;NA;2;469;465
Región de Ñuble;NA;Titular1060;Nombre1060;Solar;0.264;10.53;NA;NA;5;454;472
Región de Ñuble;NA;Titular1061;Nombre1061;Solar;0.216;10.606;NA;NA;2;479;455
Región de Ñuble;NA;Titular1062;Nombre1062;Solar;0.2568;10.65;NA;NA;5;500;453
Región de Ñuble;NA;Titular1063;Nombre1063;Solar;0.216;11.016;NA;NA;5;475;472
Región de Ñuble;NA;Titular1064;Nombre1064;Solar;0.24;9;NA;NA;2;471;488
Región de Ñuble;NA;Titular1065;Nombre1065;Solar;0.072;3.49;NA;NA;5;466;489
Región de Ñuble;NA;Titular1066;Nombre1066;Solar;0.1776;9.02;NA;NA;4;487;474
Región de Ñuble;NA;Titular1067;Nombre1067;Solar;0.24;9;NA;NA;4;455;495
Región de Ñuble;NA;Titular1068;Nombre1068;Solar;0.264;11;NA;NA;5;487;494
Región de Ñuble;NA;Titular1069;Nombre1069;Solar;0.216;11.016;NA;NA;4;469;494
Región de Ñuble;NA;Titular1070;Nombre1070;Solar;0.2472;11.7;NA;NA;4;466;456
Región de Ñuble;NA;Titular1071;Nombre1071;Solar;0.288;12;NA;NA;4;492;468
Región de Ñuble;NA;Titular1072;Nombre1072;Solar;0.264;11;NA;NA;5;473;454
Región de Ñuble;NA;Titular1073;Nombre1073;Solar;0.216;10.606;NA;NA;2;455;454
Región de Ñuble;NA;Titular1074;Nombre1074;Solar;0.192;8;NA;NA;4;471;480
Región de Ñuble;NA;Titular1075;Nombre1075;Solar;0.264;9.47;NA;NA;4;460;463
Región de Ñuble;NA;Titular1076;Nombre1076;Solar;0.288;12;NA;NA;5;470;497
Región de Ñuble;NA;Titular1077;Nombre1077;Solar;0.264;10.5;NA;NA;2;482;500
Región de Ñuble;NA;Titular1078;Nombre1078;Solar;0.24;11;NA;NA;4;472;459
Región de Ñuble;NA;Titular1079;Nombre1079;Solar;0.24;9;NA;NA;2;499;466
Región de Ñuble;NA;Titular1080;Nombre1080;Solar;0.288;12;NA;NA;4;493;482
Región de Ñuble;NA;Titular1081;Nombre1081;Solar;0.216;11.016;NA;NA;4;474;491
Región de Ñuble;NA;Titular1082;Nombre1082;Solar;0.288;9;NA;NA;4;498;466
Región de Ñuble;NA;Titular1083;Nombre1083;Solar;0.36;11.1;NA;NA;4;463;452
Región de Ñuble;NA;Titular1084;Nombre1084;Solar;0.216;11.016;NA;NA;4;500;462
Región de Ñuble;NA;Titular1085;Nombre1085;Solar;0.288;12.06;NA;NA;4;452;454
Región de Ñuble;NA;Titular1086;Nombre1086;Solar;0.24;9;NA;NA;2;469;479
Región de Ñuble;NA;Titular1087;Nombre1087;Solar;0.264;10.52;NA;NA;3;472;457
Región de Ñuble;NA;Titular1088;Nombre1088;Solar;0.264;11;NA;NA;2;454;477
Región de Ñuble;NA;Titular1089;Nombre1089;Solar;0.288;12;NA;NA;4;487;467
Región de Ñuble;NA;Titular1090;Nombre1090;Solar;0.216;11.016;NA;NA;5;453;484
Región de Ñuble;NA;Titular1091;Nombre1091;Solar;0.216;9;NA;NA;4;465;490
Región de Ñuble;NA;Titular1092;Nombre1092;Solar;0.18;7.5;NA;NA;4;481;493
Región de Ñuble;NA;Titular1093;Nombre1093;Solar;0.252;9;NA;NA;2;462;471
Región de Ñuble;NA;Titular1094;Nombre1094;Solar;0.288;9.68;NA;NA;3;462;478
Región de Ñuble;NA;Titular1095;Nombre1095;Solar;0.1368;9.84;NA;NA;5;453;495
Región de Ñuble;NA;Titular1096;Nombre1096;Solar;0.168;6.089;NA;NA;3;499;492
Región de Ñuble;NA;Titular1097;Nombre1097;Solar;9.6;173;NA;NA;5;473;499
Región de Ñuble;NA;Titular1098;Nombre1098;Solar;0.3288;9;NA;NA;4;473;454
Región de Ñuble;NA;Titular1099;Nombre1099;Solar;0.216;7.205;NA;NA;5;469;458
Región de Ñuble;NA;Titular1100;Nombre1100;Solar;0.216;10.87;NA;NA;4;493;460
Región de Ñuble;NA;Titular1101;Nombre1101;Solar;0.24;11.016;NA;NA;5;455;451
Región de Ñuble;NA;Titular1102;Nombre1102;Solar;0.216;7.205;NA;NA;5;498;454
Región de Ñuble;NA;Titular1103;Nombre1103;Solar;0.24;11.016;NA;NA;3;492;499
Región de Ñuble;NA;Titular1104;Nombre1104;Solar;0.216;11.016;NA;NA;2;459;468
Región de Ñuble;NA;Titular1105;Nombre1105;Solar;2.232;93.41;NA;NA;3;463;487
Región de Ñuble;NA;Titular1106;Nombre1106;Solar;0.168;6.089;NA;NA;5;492;459
Región de Ñuble;NA;Titular1107;Nombre1107;Solar;0.24;9;NA;NA;5;462;471
Región de Ñuble;NA;Titular1108;Nombre1108;Solar;0.264;10.52;NA;NA;2;474;451
Región de Ñuble;NA;Titular1109;Nombre1109;Solar;0.288;9.68;NA;NA;3;473;460
Región de Ñuble;NA;Titular1110;Nombre1110;Solar;0.288;12;NA;NA;5;457;468
Región de Ñuble;NA;Titular1111;Nombre1111;Solar;0.168;6.089;NA;NA;5;489;485
Región de Ñuble;NA;Titular1112;Nombre1112;Solar;0.264;10.53;NA;NA;2;491;471
Región de Ñuble;NA;Titular1113;Nombre1113;Solar;0.216;11.016;NA;NA;3;499;477
Región de Ñuble;NA;Titular1114;Nombre1114;Solar;0.216;11.016;NA;NA;2;457;457
Región de Ñuble;NA;Titular1115;Nombre1115;Solar;0.264;11;NA;NA;4;453;499
Región de Tarapacá;NA;Titular1116;Nombre1116;Solar;7.836;362.76;NA;NA;4;514;525
Región de Tarapacá;NA;Titular1117;Nombre1117;Solar;3.6;170;NA;NA;3;542;548
Región de Tarapacá;NA;Titular1118;Nombre1118;Solar;0.4752;9;NA;NA;5;514;514
Región de Tarapacá;NA;Titular1119;Nombre1119;Solar;10.32;610;NA;NA;4;520;506
Región de Tarapacá;NA;Titular1120;Nombre1120;Solar;0.672;9;NA;NA;3;512;519
Región de Tarapacá;NA;Titular1121;Nombre1121;Solar;5.4;216.71;NA;NA;4;501;522
Región de Tarapacá;NA;Titular1122;Nombre1122;Solar;0.4752;9;NA;NA;5;524;529
Región de Tarapacá;NA;Titular1123;Nombre1123;Solar;6.8736;318.2;NA;NA;5;522;537
Región de Tarapacá;NA;Titular1124;Nombre1124;Solar;0.324;9;NA;NA;2;549;528
Región de Tarapacá;NA;Titular1125;Nombre1125;Solar;0.0864;4.21;NA;NA;2;524;523
Región de Tarapacá;NA;Titular1126;Nombre1126;Solar;1.4472;14.4;NA;NA;4;510;530
Región de Tarapacá;NA;Titular1127;Nombre1127;Solar;0.324;9;NA;NA;3;504;514
Región de Tarapacá;NA;Titular1128;Nombre1128;Solar;0.672;9;NA;NA;3;513;542
Región de Tarapacá;NA;Titular1129;Nombre1129;Solar;6.8736;318.2;NA;NA;2;511;525
Región de Tarapacá;NA;Titular1130;Nombre1130;Solar;0.12;5.92;NA;NA;2;511;510
Región de Tarapacá;NA;Titular1131;Nombre1131;Solar;7.836;362.76;NA;NA;2;548;507
Región de Tarapacá;NA;Titular1132;Nombre1132;Solar;7.836;362.76;NA;NA;4;514;501
Región de Tarapacá;NA;Titular1133;Nombre1133;Solar;66.9384;1032;NA;NA;2;520;544
Región de Tarapacá;NA;Titular1134;Nombre1134;Solar;6;205.71;NA;NA;4;510;529
Región de Tarapacá;NA;Titular1135;Nombre1135;Solar;0.0864;4.21;NA;NA;5;549;536
Región de Tarapacá;NA;Titular1136;Nombre1136;Solar;0.288;9;NA;NA;2;516;526
Región de Tarapacá;NA;Titular1137;Nombre1137;Solar;0.072;3.12;NA;NA;2;549;514
Región de Tarapacá;NA;Titular1138;Nombre1138;Solar;0.072;4.61;NA;NA;2;502;504
Región de Tarapacá;NA;Titular1139;Nombre1139;Solar;0.324;9;NA;NA;3;511;517
Región de Tarapacá;NA;Titular1140;Nombre1140;Solar;0.324;9;NA;NA;3;528;514
Región de Tarapacá;NA;Titular1141;Nombre1141;Solar;0.0864;4.21;NA;NA;2;520;507
Región de Tarapacá;NA;Titular1142;Nombre1142;Solar;0.288;9;NA;NA;4;548;518
Región de Tarapacá;NA;Titular1143;Nombre1143;Solar;6.8736;318.2;NA;NA;2;527;512
Región de Tarapacá;NA;Titular1144;Nombre1144;Solar;5.4;216.71;NA;NA;4;544;507
Región de Tarapacá;NA;Titular1145;Nombre1145;Solar;7.836;362.76;NA;NA;5;541;535
Región de Tarapacá;NA;Titular1146;Nombre1146;Solar;66.9384;1009;NA;NA;2;503;512
Región de Tarapacá;NA;Titular1147;Nombre1147;Solar;0.288;13;NA;NA;2;529;511
Región de Tarapacá;NA;Titular1148;Nombre1148;Solar;0.288;13;NA;NA;5;515;536
Región de Tarapacá;NA;Titular1149;Nombre1149;Solar;66.9384;1032;NA;NA;4;518;530
Región de Tarapacá;NA;Titular1150;Nombre1150;Solar;1.4472;14.4;NA;NA;2;540;526
Región de Tarapacá;NA;Titular1151;Nombre1151;Solar;0.288;12.5;NA;NA;2;543;545
Región de Tarapacá;NA;Titular1152;Nombre1152;Solar;2.64;131.58;NA;NA;3;520;536
Región de Tarapacá;NA;Titular1153;Nombre1153;Solar;0.12;5.92;NA;NA;3;536;511
Región de Tarapacá;NA;Titular1154;Nombre1154;Solar;66.9384;1009.28;NA;NA;5;543;519
Región de Tarapacá;NA;Titular1155;Nombre1155;Solar;96;1009;NA;NA;5;548;539
Región de Tarapacá;NA;Titular1156;Nombre1156;Solar;0.072;3.12;NA;NA;4;535;540
Región de Tarapacá;NA;Titular1157;Nombre1157;Solar;0.0864;4.21;NA;NA;5;520;550
Región de Tarapacá;NA;Titular1158;Nombre1158;Solar;0.324;10.79;NA;NA;4;501;523
Región de Tarapacá;NA;Titular1159;Nombre1159;Solar;0.12;5.92;NA;NA;3;506;519
Región de Tarapacá;NA;Titular1160;Nombre1160;Solar;0.12;5.92;NA;NA;2;550;536
Región de Tarapacá;NA;Titular1161;Nombre1161;Solar;0.432;9;NA;NA;4;519;530
Región de Tarapacá;NA;Titular1162;Nombre1162;Solar;0.672;9;NA;NA;4;542;548
Región de Tarapacá;NA;Titular1163;Nombre1163;Solar;7.836;362.76;NA;NA;2;515;544
Región de Tarapacá;NA;Titular1164;Nombre1164;Solar;7.68;184.8;NA;NA;3;546;517
Región de Tarapacá;NA;Titular1165;Nombre1165;Solar;0.672;9;NA;NA;3;508;546
Región de Tarapacá;NA;Titular1166;Nombre1166;Solar;1.4472;14.4;NA;NA;5;539;515
Región de Tarapacá;NA;Titular1167;Nombre1167;Solar;7.272;371;NA;NA;2;546;532
Región de Tarapacá;NA;Titular1168;Nombre1168;Solar;13.2;360;NA;NA;2;529;511
Región de Tarapacá;NA;Titular1169;Nombre1169;Solar;0.288;13.5;NA;NA;5;514;537
Región de Tarapacá;NA;Titular1170;Nombre1170;Solar;66.9384;1009.28;NA;NA;4;522;536
Región de Tarapacá;NA;Titular1171;Nombre1171;Solar;66.9384;1032;NA;NA;3;544;502
Región de Tarapacá;NA;Titular1172;Nombre1172;Solar;0.0864;4.21;NA;NA;2;542;534
Región de Tarapacá;NA;Titular1173;Nombre1173;Solar;7.68;184.8;NA;NA;4;517;531
Región de Tarapacá;NA;Titular1174;Nombre1174;Solar;13.2;360;NA;NA;3;547;504
Región de Tarapacá;NA;Titular1175;Nombre1175;Solar;0.324;10.79;NA;NA;2;515;542
Región de Tarapacá;NA;Titular1176;Nombre1176;Solar;0.2376;10.8;NA;NA;3;522;548
Región de Tarapacá;NA;Titular1177;Nombre1177;Solar;0.288;12.5;NA;NA;2;510;550
Región de Tarapacá;NA;Titular1178;Nombre1178;Solar;6.8736;318.2;NA;NA;2;506;544
Región de Tarapacá;NA;Titular1179;Nombre1179;Solar;0.324;10.79;NA;NA;4;538;522
Región de Tarapacá;NA;Titular1180;Nombre1180;Solar;0.072;3.12;NA;NA;5;520;529
Región de Tarapacá;NA;Titular1181;Nombre1181;Solar;0.4752;9;NA;NA;3;533;526
Región de Tarapacá;NA;Titular1182;Nombre1182;Solar;7.836;362.76;NA;NA;3;528;511
Región de Tarapacá;NA;Titular1183;Nombre1183;Solar;0.288;9;NA;NA;2;543;533
Región de Tarapacá;NA;Titular1184;Nombre1184;Solar;0.072;4.61;NA;NA;5;548;543
Región de Tarapacá;NA;Titular1185;Nombre1185;Solar;0.4752;9;NA;NA;2;507;530
Región de Tarapacá;NA;Titular1186;Nombre1186;Solar;0.432;12.08;NA;NA;3;512;503
Región de Tarapacá;NA;Titular1187;Nombre1187;Solar;0.324;10.79;NA;NA;2;526;530
Región de Tarapacá;NA;Titular1188;Nombre1188;Solar;96;1009;NA;NA;5;503;527
Región de Tarapacá;NA;Titular1189;Nombre1189;Solar;0.432;9;NA;NA;3;520;524
Región de Tarapacá;NA;Titular1190;Nombre1190;Solar;0.288;10.8;NA;NA;5;528;548
Región de Tarapacá;NA;Titular1191;Nombre1191;Solar;66.9384;1032;NA;NA;2;501;547
Región de Tarapacá;NA;Titular1192;Nombre1192;Solar;7.836;362.76;NA;NA;3;549;503
Región de Tarapacá;NA;Titular1193;Nombre1193;Solar;0.672;9;NA;NA;4;505;542
Región de Tarapacá;NA;Titular1194;Nombre1194;Solar;0.12;5.92;NA;NA;5;538;541
Región de Tarapacá;NA;Titular1195;Nombre1195;Solar;0.432;9;NA;NA;4;540;538
Región de Tarapacá;NA;Titular1196;Nombre1196;Solar;0.324;10.79;NA;NA;5;514;502
Región de Tarapacá;NA;Titular1197;Nombre1197;Solar;7.272;371;NA;NA;3;504;534
Región de Tarapacá;NA;Titular1198;Nombre1198;Solar;66.9384;1032;NA;NA;4;544;550
Región de Tarapacá;NA;Titular1199;Nombre1199;Solar;0.0864;4.21;NA;NA;5;545;530
Región de Tarapacá;NA;Titular1200;Nombre1200;Solar;1.4472;14.4;NA;NA;5;521;523
Región de Tarapacá;NA;Titular1201;Nombre1201;Solar;15.24;381.8;NA;NA;3;520;546
Región de Tarapacá;NA;Titular1202;Nombre1202;Solar;96;1009;NA;NA;2;529;517
Región de Tarapacá;NA;Titular1203;Nombre1203;Solar;7.836;362.76;NA;NA;3;501;504
Región de Tarapacá;NA;Titular1204;Nombre1204;Solar;0.324;9;NA;NA;3;502;525
