Region;Comuna;Titular;Nombre;Tecnologia;Inversion_MMUS;Capacidad_MW;Latitud;Longitud;Plazo
Región de Ñuble;NA;Titular992;Nombre992;Solar;10;9;NA;NA;5
Región de Ñuble;NA;Titular993;Nombre993;Solar;9;10.87;NA;NA;2
Región de Ñuble;NA;Titular994;Nombre994;Solar;7.4;11.17;NA;NA;3
Región de Ñuble;NA;Titular995;Nombre995;Solar;12;12;NA;NA;5
Región de Ñuble;NA;Titular996;Nombre996;Solar;16.5;17.22;NA;NA;4
Región de Ñuble;NA;Titular997;Nombre997;Solar;12;12;NA;NA;5
Región de Ñuble;NA;Titular998;Nombre998;Solar;3;3.49;NA;NA;4
Región de Ñuble;NA;Titular999;Nombre999;Solar;8;8;NA;NA;2
Región de Ñuble;NA;Titular1000;Nombre1000;Solar;7.4;9.68;NA;NA;5
Región de Ñuble;NA;Titular1001;Nombre1001;Solar;10;10.66;NA;NA;5
Región de Ñuble;NA;Titular1002;Nombre1002;Solar;10;11.016;NA;NA;4
Región de Ñuble;NA;Titular1003;Nombre1003;Solar;10;11.016;NA;NA;3
Región de Ñuble;NA;Titular1004;Nombre1004;Solar;9;11.016;NA;NA;4
Región de Ñuble;NA;Titular1005;Nombre1005;Solar;66;24;NA;NA;2
Región de Ñuble;NA;Titular1006;Nombre1006;Solar;9;11.016;NA;NA;2
Región de Ñuble;NA;Titular1007;Nombre1007;Solar;10;9;NA;NA;5
Región de Ñuble;NA;Titular1008;Nombre1008;Solar;13;10.8;NA;NA;5
Región de Ñuble;NA;Titular1009;Nombre1009;Solar;7.4;9.68;NA;NA;2
Región de Ñuble;NA;Titular1010;Nombre1010;Solar;10;11;NA;NA;2
Región de Ñuble;NA;Titular1011;Nombre1011;Solar;13;10.8;NA;NA;4
Región de Ñuble;NA;Titular1012;Nombre1012;Solar;11;10.53;NA;NA;4
Región de Ñuble;NA;Titular1013;Nombre1013;Solar;10;9;NA;NA;3
Región de Ñuble;NA;Titular1014;Nombre1014;Solar;10;10.66;NA;NA;4
Región de Ñuble;NA;Titular1015;Nombre1015;Solar;12;12;NA;NA;3
Región de Ñuble;NA;Titular1016;Nombre1016;Solar;10.3;11.7;NA;NA;2
Región de Ñuble;NA;Titular1017;Nombre1017;Solar;306;200;NA;NA;2
Región de Ñuble;NA;Titular1018;Nombre1018;Solar;11;11;NA;NA;2
Región de Ñuble;NA;Titular1019;Nombre1019;Solar;10;9;NA;NA;2
Región de Ñuble;NA;Titular1020;Nombre1020;Solar;9;11.016;NA;NA;3
Región de Ñuble;NA;Titular1021;Nombre1021;Solar;10;11.016;NA;NA;3
Región de Ñuble;NA;Titular1022;Nombre1022;Solar;12;12;NA;NA;2
Región de Ñuble;NA;Titular1023;Nombre1023;Solar;12;12;NA;NA;3
Región de Ñuble;NA;Titular1024;Nombre1024;Solar;9;10.5;NA;NA;2
Región de Ñuble;NA;Titular1025;Nombre1025;Solar;10;11;NA;NA;2
Región de Ñuble;NA;Titular1026;Nombre1026;Solar;7.4;11.17;NA;NA;5
Región de Ñuble;NA;Titular1027;Nombre1027;Solar;9;7.205;NA;NA;5
Región de Ñuble;NA;Titular1028;Nombre1028;Solar;7;6.089;NA;NA;4
Región de Ñuble;NA;Titular1029;Nombre1029;Solar;10;11;NA;NA;3
Región de Ñuble;NA;Titular1030;Nombre1030;Solar;8;8;NA;NA;4
Región de Ñuble;NA;Titular1031;Nombre1031;Solar;12;12;NA;NA;3
Región de Ñuble;NA;Titular1032;Nombre1032;Solar;9;9;NA;NA;2
Región de Ñuble;NA;Titular1033;Nombre1033;Solar;15;10.85;NA;NA;4
Región de Ñuble;NA;Titular1034;Nombre1034;Solar;10;11.016;NA;NA;3
Región de Ñuble;NA;Titular1035;Nombre1035;Solar;10.3;11.7;NA;NA;4
Región de Ñuble;NA;Titular1036;Nombre1036;Solar;10;11.016;NA;NA;4
Región de Ñuble;NA;Titular1037;Nombre1037;Solar;3;3.49;NA;NA;5
Región de Ñuble;NA;Titular1038;Nombre1038;Solar;10.7;10.65;NA;NA;4
Región de Ñuble;NA;Titular1039;Nombre1039;Solar;7.5;7.5;NA;NA;3
Región de Ñuble;NA;Titular1040;Nombre1040;Solar;15;23;NA;NA;2
Región de Ñuble;NA;Titular1041;Nombre1041;Solar;10;11;NA;NA;4
Región de Ñuble;NA;Titular1042;Nombre1042;Solar;16.5;17.22;NA;NA;2
Región de Ñuble;NA;Titular1043;Nombre1043;Solar;11;10.53;NA;NA;2
Región de Ñuble;NA;Titular1044;Nombre1044;Solar;10;11;NA;NA;4
Región de Ñuble;NA;Titular1045;Nombre1045;Solar;7.4;9.68;NA;NA;2
Región de Ñuble;NA;Titular1046;Nombre1046;Solar;7.5;7.5;NA;NA;3
Región de Ñuble;NA;Titular1047;Nombre1047;Solar;12;12;NA;NA;4
Región de Ñuble;NA;Titular1048;Nombre1048;Solar;15;10.85;NA;NA;3
Región de Ñuble;NA;Titular1049;Nombre1049;Solar;13;10.8;NA;NA;3
Región de Ñuble;NA;Titular1050;Nombre1050;Solar;66;24;NA;NA;5
Región de Ñuble;NA;Titular1051;Nombre1051;Solar;9;9;NA;NA;2
Región de Ñuble;NA;Titular1052;Nombre1052;Solar;5.7;9.84;NA;NA;3
Región de Ñuble;NA;Titular1053;Nombre1053;Solar;10;11;NA;NA;2
Región de Ñuble;NA;Titular1054;Nombre1054;Solar;9;7.205;NA;NA;4
Región de Ñuble;NA;Titular1055;Nombre1055;Solar;9;10.87;NA;NA;4
Región de Ñuble;NA;Titular1056;Nombre1056;Solar;9;9;NA;NA;2
Región de Ñuble;NA;Titular1057;Nombre1057;Solar;12;12;NA;NA;5
Región de Ñuble;NA;Titular1058;Nombre1058;Solar;12;12.06;NA;NA;2
Región de Ñuble;NA;Titular1059;Nombre1059;Solar;9;10.5;NA;NA;5
Región de Ñuble;NA;Titular1060;Nombre1060;Solar;9;11.016;NA;NA;4
Región de Ñuble;NA;Titular1061;Nombre1061;Solar;9;10.5;NA;NA;4
Región de Ñuble;NA;Titular1062;Nombre1062;Solar;7.4;11.17;NA;NA;2
Región de Ñuble;NA;Titular1063;Nombre1063;Solar;9;10.5;NA;NA;5
Región de Ñuble;NA;Titular1064;Nombre1064;Solar;9;9;NA;NA;3
Región de Ñuble;NA;Titular1065;Nombre1065;Solar;10;9;NA;NA;4
Región de Ñuble;NA;Titular1066;Nombre1066;Solar;9;11.016;NA;NA;4
Región de Ñuble;NA;Titular1067;Nombre1067;Solar;13.7;9;NA;NA;3
Región de Ñuble;NA;Titular1068;Nombre1068;Solar;11;10.52;NA;NA;4
Región de Ñuble;NA;Titular1069;Nombre1069;Solar;11;11;NA;NA;5
Región de Ñuble;NA;Titular1070;Nombre1070;Solar;10;9;NA;NA;3
Región de Ñuble;NA;Titular1071;Nombre1071;Solar;7;7.113;NA;NA;3
Región de Ñuble;NA;Titular1072;Nombre1072;Solar;9;11.016;NA;NA;5
Región de Ñuble;NA;Titular1073;Nombre1073;Solar;15;23;NA;NA;5
Región de Ñuble;NA;Titular1074;Nombre1074;Solar;7;6.089;NA;NA;4
Región de Ñuble;NA;Titular1075;Nombre1075;Solar;10;10.66;NA;NA;3
Región de Ñuble;NA;Titular1076;Nombre1076;Solar;12;12;NA;NA;5
Región de Ñuble;NA;Titular1077;Nombre1077;Solar;11;11;NA;NA;5
Región de Ñuble;NA;Titular1078;Nombre1078;Solar;10;11;NA;NA;3
Región de Ñuble;NA;Titular1079;Nombre1079;Solar;306;200;NA;NA;2
Región de Ñuble;NA;Titular1080;Nombre1080;Solar;93;93.41;NA;NA;2
Región de Ñuble;NA;Titular1081;Nombre1081;Solar;9;10.5;NA;NA;5
Región de Ñuble;NA;Titular1082;Nombre1082;Solar;15;11.1;NA;NA;4
Región de Ñuble;NA;Titular1083;Nombre1083;Solar;12;12;NA;NA;3
Región de Ñuble;NA;Titular1084;Nombre1084;Solar;9;10.606;NA;NA;5
Región de Ñuble;NA;Titular1085;Nombre1085;Solar;10.5;9;NA;NA;2
Región de Ñuble;NA;Titular1086;Nombre1086;Solar;12;8.38;NA;NA;4
Región de Ñuble;NA;Titular1087;Nombre1087;Solar;11;10.52;NA;NA;4
Región de Ñuble;NA;Titular1088;Nombre1088;Solar;3;3.49;NA;NA;3
Región de Ñuble;NA;Titular1089;Nombre1089;Solar;9;9;NA;NA;3
Región de Ñuble;NA;Titular1090;Nombre1090;Solar;16.5;17.22;NA;NA;2
Región de Ñuble;NA;Titular1091;Nombre1091;Solar;11;10.52;NA;NA;4
Región de Ñuble;NA;Titular1092;Nombre1092;Solar;11;10.52;NA;NA;2
Región de Ñuble;NA;Titular1093;Nombre1093;Solar;12;12.06;NA;NA;5
Región de Ñuble;NA;Titular1094;Nombre1094;Solar;306;200;NA;NA;5
Región de Ñuble;NA;Titular1095;Nombre1095;Solar;15;10.85;NA;NA;4
Región de Ñuble;NA;Titular1096;Nombre1096;Solar;10;11.016;NA;NA;4
Región de Ñuble;NA;Titular1097;Nombre1097;Solar;10;11.016;NA;NA;4
Región de Ñuble;NA;Titular1098;Nombre1098;Solar;10.7;10.65;NA;NA;3
Región de Ñuble;NA;Titular1099;Nombre1099;Solar;10;11.016;NA;NA;4
Región de Ñuble;NA;Titular1100;Nombre1100;Solar;10;11;NA;NA;4
Región de Ñuble;NA;Titular1101;Nombre1101;Solar;12;12;NA;NA;3
Región de Ñuble;NA;Titular1102;Nombre1102;Solar;16.5;17.22;NA;NA;2
Región de Ñuble;NA;Titular1103;Nombre1103;Solar;12;9.68;NA;NA;4
Región de Ñuble;NA;Titular1104;Nombre1104;Solar;9;9;NA;NA;2
Región de Ñuble;NA;Titular1105;Nombre1105;Solar;10;9;NA;NA;4
Región de Ñuble;NA;Titular1106;Nombre1106;Solar;11;9.47;NA;NA;5
Región de Ñuble;NA;Titular1107;Nombre1107;Solar;9;11.016;NA;NA;3
Región de Ñuble;NA;Titular1108;Nombre1108;Solar;9;10.16;NA;NA;4
Región de Ñuble;NA;Titular1109;Nombre1109;Solar;12;12;NA;NA;4
Región de Ñuble;NA;Titular1110;Nombre1110;Solar;12;9;NA;NA;5
Región de Ñuble;NA;Titular1111;Nombre1111;Solar;11;11;NA;NA;4
Región de Ñuble;NA;Titular1112;Nombre1112;Solar;10;11.016;NA;NA;5
Región de Ñuble;NA;Titular1113;Nombre1113;Solar;10;10.66;NA;NA;4
Región de Ñuble;NA;Titular1114;Nombre1114;Solar;66;24;NA;NA;2
Región de Ñuble;NA;Titular1115;Nombre1115;Solar;10;11.016;NA;NA;4
Región de Ñuble;NA;Titular1116;Nombre1116;Solar;12;8.38;NA;NA;4
Región de Ñuble;NA;Titular1117;Nombre1117;Solar;10;11;NA;NA;3
Región de Tarapacá;NA;Titular1118;Nombre1118;Solar;990;581.46;NA;NA;2
Región de Tarapacá;NA;Titular1119;Nombre1119;Solar;13.5;9;NA;NA;5
Región de Tarapacá;NA;Titular1120;Nombre1120;Solar;225;216.71;NA;NA;4
Región de Tarapacá;NA;Titular1121;Nombre1121;Solar;12;9;NA;NA;3
Región de Tarapacá;NA;Titular1122;Nombre1122;Solar;326.5;362.76;NA;NA;4
Región de Tarapacá;NA;Titular1123;Nombre1123;Solar;19.8;9;NA;NA;3
Región de Tarapacá;NA;Titular1124;Nombre1124;Solar;430;610;NA;NA;2
Región de Tarapacá;NA;Titular1125;Nombre1125;Solar;990;581.46;NA;NA;5
Región de Tarapacá;NA;Titular1126;Nombre1126;Solar;13.5;10.79;NA;NA;3
Región de Tarapacá;NA;Titular1127;Nombre1127;Solar;3;4.61;NA;NA;2
Región de Tarapacá;NA;Titular1128;Nombre1128;Solar;110;131.58;NA;NA;5
Región de Tarapacá;NA;Titular1129;Nombre1129;Solar;18;9;NA;NA;2
Región de Tarapacá;NA;Titular1130;Nombre1130;Solar;12;11.1;NA;NA;4
Región de Tarapacá;NA;Titular1131;Nombre1131;Solar;3;3.12;NA;NA;2
Región de Tarapacá;NA;Titular1132;Nombre1132;Solar;3;4.61;NA;NA;4
Región de Tarapacá;NA;Titular1133;Nombre1133;Solar;430;610;NA;NA;4
Región de Tarapacá;NA;Titular1134;Nombre1134;Solar;12;10.8;NA;NA;3
Región de Tarapacá;NA;Titular1135;Nombre1135;Solar;13.5;9;NA;NA;5
Región de Tarapacá;NA;Titular1136;Nombre1136;Solar;18;12.08;NA;NA;4
Región de Tarapacá;NA;Titular1137;Nombre1137;Solar;550;360;NA;NA;3
Región de Tarapacá;NA;Titular1138;Nombre1138;Solar;250;205.71;NA;NA;5
Región de Tarapacá;NA;Titular1139;Nombre1139;Solar;250;205.71;NA;NA;5
Región de Tarapacá;NA;Titular1140;Nombre1140;Solar;5;5.92;NA;NA;5
Región de Tarapacá;NA;Titular1141;Nombre1141;Solar;286.4;318.2;NA;NA;5
Región de Tarapacá;NA;Titular1142;Nombre1142;Solar;28;9;NA;NA;4
Región de Tarapacá;NA;Titular1143;Nombre1143;Solar;225;216.71;NA;NA;5
Región de Tarapacá;NA;Titular1144;Nombre1144;Solar;3.6;4.21;NA;NA;2
Región de Tarapacá;NA;Titular1145;Nombre1145;Solar;12;9;NA;NA;5
Región de Tarapacá;NA;Titular1146;Nombre1146;Solar;20;9.02;NA;NA;5
Región de Tarapacá;NA;Titular1147;Nombre1147;Solar;303;371;NA;NA;5
Región de Tarapacá;NA;Titular1148;Nombre1148;Solar;3.6;4.21;NA;NA;2
Región de Tarapacá;NA;Titular1149;Nombre1149;Solar;320;184.8;NA;NA;5
Región de Tarapacá;NA;Titular1150;Nombre1150;Solar;4000;1009;NA;NA;3
Región de Tarapacá;NA;Titular1151;Nombre1151;Solar;2789.1;1009.28;NA;NA;3
Región de Tarapacá;NA;Titular1152;Nombre1152;Solar;9.9;10.8;NA;NA;4
Región de Tarapacá;NA;Titular1153;Nombre1153;Solar;110;131.58;NA;NA;4
Región de Tarapacá;NA;Titular1154;Nombre1154;Solar;320;184.8;NA;NA;5
Región de Tarapacá;NA;Titular1155;Nombre1155;Solar;19.8;9;NA;NA;2
Región de Tarapacá;NA;Titular1156;Nombre1156;Solar;13.5;10.79;NA;NA;2
Región de Tarapacá;NA;Titular1157;Nombre1157;Solar;4000;1009;NA;NA;3
Región de Tarapacá;NA;Titular1158;Nombre1158;Solar;13.5;10.79;NA;NA;2
Región de Tarapacá;NA;Titular1159;Nombre1159;Solar;12;12.5;NA;NA;4
Región de Tarapacá;NA;Titular1160;Nombre1160;Solar;3;3.12;NA;NA;2
Región de Tarapacá;NA;Titular1161;Nombre1161;Solar;12;9;NA;NA;2
Región de Tarapacá;NA;Titular1162;Nombre1162;Solar;12;9;NA;NA;3
Región de Tarapacá;NA;Titular1163;Nombre1163;Solar;12;9;NA;NA;3
Región de Tarapacá;NA;Titular1164;Nombre1164;Solar;286.4;318.2;NA;NA;2
Región de Tarapacá;NA;Titular1165;Nombre1165;Solar;550;360;NA;NA;2
Región de Tarapacá;NA;Titular1166;Nombre1166;Solar;18;9;NA;NA;2
Región de Tarapacá;NA;Titular1167;Nombre1167;Solar;326.5;362.76;NA;NA;5
Región de Tarapacá;NA;Titular1168;Nombre1168;Solar;4000;1009;NA;NA;5
Región de Tarapacá;NA;Titular1169;Nombre1169;Solar;13.5;9;NA;NA;5
Región de Tarapacá;NA;Titular1170;Nombre1170;Solar;18;9;NA;NA;2
Región de Tarapacá;NA;Titular1171;Nombre1171;Solar;5;5.92;NA;NA;3
Región de Tarapacá;NA;Titular1172;Nombre1172;Solar;5;5.92;NA;NA;2
Región de Tarapacá;NA;Titular1173;Nombre1173;Solar;2789.1;1009.28;NA;NA;5
Región de Tarapacá;NA;Titular1174;Nombre1174;Solar;13.5;9;NA;NA;4
Región de Tarapacá;NA;Titular1175;Nombre1175;Solar;2789.1;1032;NA;NA;5
Región de Tarapacá;NA;Titular1176;Nombre1176;Solar;2789.1;1009.28;NA;NA;5
Región de Tarapacá;NA;Titular1177;Nombre1177;Solar;326.5;362.76;NA;NA;4
Región de Tarapacá;NA;Titular1178;Nombre1178;Solar;9.9;10.8;NA;NA;5
Región de Tarapacá;NA;Titular1179;Nombre1179;Solar;250;205.71;NA;NA;2
Región de Tarapacá;NA;Titular1180;Nombre1180;Solar;326.5;362.76;NA;NA;3
Región de Tarapacá;NA;Titular1181;Nombre1181;Solar;12;13;NA;NA;2
Región de Tarapacá;NA;Titular1182;Nombre1182;Solar;12;11.1;NA;NA;5
Región de Tarapacá;NA;Titular1183;Nombre1183;Solar;3;4.61;NA;NA;4
Región de Tarapacá;NA;Titular1184;Nombre1184;Solar;12;11.1;NA;NA;4
Región de Tarapacá;NA;Titular1185;Nombre1185;Solar;12;9;NA;NA;4
Región de Tarapacá;NA;Titular1186;Nombre1186;Solar;286.4;318.2;NA;NA;3
Región de Tarapacá;NA;Titular1187;Nombre1187;Solar;430;610;NA;NA;2
Región de Tarapacá;NA;Titular1188;Nombre1188;Solar;320;184.8;NA;NA;5
Región de Tarapacá;NA;Titular1189;Nombre1189;Solar;12;10.8;NA;NA;3
Región de Tarapacá;NA;Titular1190;Nombre1190;Solar;13.5;9;NA;NA;2
Región de Tarapacá;NA;Titular1191;Nombre1191;Solar;225;216.71;NA;NA;2
Región de Tarapacá;NA;Titular1192;Nombre1192;Solar;225;216.71;NA;NA;2
Región de Tarapacá;NA;Titular1193;Nombre1193;Solar;60.3;14.4;NA;NA;4
Región de Tarapacá;NA;Titular1194;Nombre1194;Solar;13.5;9;NA;NA;5
Región de Tarapacá;NA;Titular1195;Nombre1195;Solar;150;170;NA;NA;4
Región de Tarapacá;NA;Titular1196;Nombre1196;Solar;12;10.8;NA;NA;2
Región de Tarapacá;NA;Titular1197;Nombre1197;Solar;18;12.08;NA;NA;4
Región de Tarapacá;NA;Titular1198;Nombre1198;Solar;18;12.08;NA;NA;4
Región de Tarapacá;NA;Titular1199;Nombre1199;Solar;18;9;NA;NA;5
Región de Tarapacá;NA;Titular1200;Nombre1200;Solar;13.5;9;NA;NA;2
Región de Tarapacá;NA;Titular1201;Nombre1201;Solar;2789.1;1032;NA;NA;4
Región de Tarapacá;NA;Titular1202;Nombre1202;Solar;4000;1009;NA;NA;5
Región de Tarapacá;NA;Titular1203;Nombre1203;Solar;12;12.5;NA;NA;4
Región de Tarapacá;NA;Titular1204;Nombre1204;Solar;3;3.12;NA;NA;5
Región de Tarapacá;NA;Titular1205;Nombre1205;Solar;2789.1;1009.28;NA;NA;3
Región de Tarapacá;NA;Titular1206;Nombre1206;Solar;12;9;NA;NA;2
Región de Tarapacá;NA;Titular1207;Nombre1207;Solar;13.5;10.79;NA;NA;2
Región de Tarapacá;NA;Titular1208;Nombre1208;Solar;150;170;NA;NA;3
Región de Tarapacá;NA;Titular1209;Nombre1209;Solar;430;610;NA;NA;4
Región de Tarapacá;NA;Titular1210;Nombre1210;Solar;2789.1;1032;NA;NA;3
Región de Tarapacá;NA;Titular1211;Nombre1211;Solar;13.5;10.79;NA;NA;5
Región de Tarapacá;NA;Titular1212;Nombre1212;Solar;303;371;NA;NA;4
Región de Tarapacá;NA;Titular1213;Nombre1213;Solar;60.3;14.4;NA;NA;3
Región de Tarapacá;NA;Titular1214;Nombre1214;Solar;12;9;NA;NA;5
Región de Valparaíso;NA;Titular1215;Nombre1215;Eólica;75;63;NA;NA;16
Región de Valparaíso;NA;Titular1216;Nombre1216;Eólica;75;63;NA;NA;11
Región de Valparaíso;NA;Titular1217;Nombre1217;Solar;15;7.4952;NA;NA;5
Región de Valparaíso;NA;Titular1218;Nombre1218;Solar;350;349.245;NA;NA;4
Región de Valparaíso;NA;Titular1219;Nombre1219;Solar;70;105.41;NA;NA;3
Región de Valparaíso;NA;Titular1220;Nombre1220;Solar;8.5;9.3912;NA;NA;4
Región de Valparaíso;NA;Titular1221;Nombre1221;Solar;165;191.93;NA;NA;5
Región de Valparaíso;NA;Titular1222;Nombre1222;Solar;15.2;9;NA;NA;5
Región de Valparaíso;NA;Titular1223;Nombre1223;Solar;75;68.32;NA;NA;3
Región de Valparaíso;NA;Titular1224;Nombre1224;Solar;40;9;NA;NA;4
Región de Valparaíso;NA;Titular1225;Nombre1225;Solar;16.1;6.098;NA;NA;3
Región de Valparaíso;NA;Titular1226;Nombre1226;Solar;5;3.23;NA;NA;2
Región de Valparaíso;NA;Titular1227;Nombre1227;Solar;10;12;NA;NA;5
Región de Valparaíso;NA;Titular1228;Nombre1228;Solar;19;8.91;NA;NA;5
Región de Valparaíso;NA;Titular1229;Nombre1229;Solar;7.9;6;NA;NA;2
Región de Valparaíso;NA;Titular1230;Nombre1230;Solar;12.3;9;NA;NA;3
Región de Valparaíso;NA;Titular1231;Nombre1231;Solar;40;55;NA;NA;5
Región de Valparaíso;NA;Titular1232;Nombre1232;Solar;12.3;9;NA;NA;2
Región de Valparaíso;NA;Titular1233;Nombre1233;Solar;160;123;NA;NA;2
Región de Valparaíso;NA;Titular1234;Nombre1234;Solar;8;8;NA;NA;4
Región de Valparaíso;NA;Titular1235;Nombre1235;Solar;33;18.24;NA;NA;5
Región de Valparaíso;NA;Titular1236;Nombre1236;Solar;11.2;10.89;NA;NA;5
Región de Valparaíso;NA;Titular1237;Nombre1237;Solar;25;14.45;NA;NA;3
Región de Valparaíso;NA;Titular1238;Nombre1238;Solar;7.9;6;NA;NA;5
Región de Valparaíso;NA;Titular1239;Nombre1239;Solar;15;7.4952;NA;NA;4
Región de Valparaíso;NA;Titular1240;Nombre1240;Solar;9;7.224;NA;NA;4
Región de Valparaíso;NA;Titular1241;Nombre1241;Solar;6;7.2;NA;NA;5
Región de Valparaíso;NA;Titular1242;Nombre1242;Solar;6;6;NA;NA;5
Región de Valparaíso;NA;Titular1243;Nombre1243;Solar;12;11.73;NA;NA;2
Región de Valparaíso;NA;Titular1244;Nombre1244;Solar;12;10.46;NA;NA;2
Región de Valparaíso;NA;Titular1245;Nombre1245;Solar;6.2;9.1;NA;NA;2
Región de Valparaíso;NA;Titular1246;Nombre1246;Solar;10;12;NA;NA;4
Región de Valparaíso;NA;Titular1247;Nombre1247;Solar;24;12.05;NA;NA;2
Región de Valparaíso;NA;Titular1248;Nombre1248;Solar;6;6.295;NA;NA;2
Región de Valparaíso;NA;Titular1249;Nombre1249;Solar;5;3.23;NA;NA;4
Región de Valparaíso;NA;Titular1250;Nombre1250;Solar;60;81.17;NA;NA;3
Región de Valparaíso;NA;Titular1251;Nombre1251;Solar;75;50.24;NA;NA;3
Región de Valparaíso;NA;Titular1252;Nombre1252;Solar;9;8.866;NA;NA;2
Región de Valparaíso;NA;Titular1253;Nombre1253;Solar;10;12.16;NA;NA;2
Región de Valparaíso;NA;Titular1254;Nombre1254;Solar;11.8;11.75;NA;NA;4
Región de Valparaíso;NA;Titular1255;Nombre1255;Solar;4.3;3.48;NA;NA;5
Región de Valparaíso;NA;Titular1256;Nombre1256;Solar;10;10.88;NA;NA;4
Región de Valparaíso;NA;Titular1257;Nombre1257;Solar;10;11.1;NA;NA;5
Región de Valparaíso;NA;Titular1258;Nombre1258;Solar;10;10.61;NA;NA;4
Región de Valparaíso;NA;Titular1259;Nombre1259;Solar;8;6;NA;NA;2
Región de Valparaíso;NA;Titular1260;Nombre1260;Solar;8;8;NA;NA;2
Región de Valparaíso;NA;Titular1261;Nombre1261;Solar;6;7.5;NA;NA;4
Región de Valparaíso;NA;Titular1262;Nombre1262;Solar;12;10.44;NA;NA;2
Región de Valparaíso;NA;Titular1263;Nombre1263;Solar;10;8.99;NA;NA;5
Región de Valparaíso;NA;Titular1264;Nombre1264;Solar;12;10.46;NA;NA;4
Región de Valparaíso;NA;Titular1265;Nombre1265;Solar;5;5.1;NA;NA;3
Región de Valparaíso;NA;Titular1266;Nombre1266;Solar;10;10.61;NA;NA;4
Región de Valparaíso;NA;Titular1267;Nombre1267;Solar;6.2;9.1;NA;NA;2
Región de Valparaíso;NA;Titular1268;Nombre1268;Solar;8.7;8.02;NA;NA;2
Región de Valparaíso;NA;Titular1269;Nombre1269;Solar;10;12.79;NA;NA;3
Región de Valparaíso;NA;Titular1270;Nombre1270;Solar;75;68.32;NA;NA;4
Región de Valparaíso;NA;Titular1271;Nombre1271;Solar;45;24;NA;NA;3
Región de Valparaíso;NA;Titular1272;Nombre1272;Solar;12.3;9;NA;NA;4
Región de Valparaíso;NA;Titular1273;Nombre1273;Solar;3.1;2.3584;NA;NA;2
Región de Valparaíso;NA;Titular1274;Nombre1274;Solar;6.2;9.1;NA;NA;4
Región de Valparaíso;NA;Titular1275;Nombre1275;Solar;15.2;9;NA;NA;5
Región de Valparaíso;NA;Titular1276;Nombre1276;Solar;11;11.79;NA;NA;2
Región de Valparaíso;NA;Titular1277;Nombre1277;Solar;10;12.16;NA;NA;5
Región de Valparaíso;NA;Titular1278;Nombre1278;Solar;10;8.16;NA;NA;2
Región de Valparaíso;NA;Titular1279;Nombre1279;Solar;9;10.71;NA;NA;3
Región de Valparaíso;NA;Titular1280;Nombre1280;Solar;12;11.73;NA;NA;2
Región de Valparaíso;NA;Titular1281;Nombre1281;Solar;2.4;3.02;NA;NA;2
Región de Valparaíso;NA;Titular1282;Nombre1282;Solar;60;81.17;NA;NA;4
Región de Valparaíso;NA;Titular1283;Nombre1283;Solar;10;8.16;NA;NA;4
Región de Valparaíso;NA;Titular1284;Nombre1284;Solar;11.1;9.27;NA;NA;5
Región de Valparaíso;NA;Titular1285;Nombre1285;Solar;25;14.45;NA;NA;5
Región de Valparaíso;NA;Titular1286;Nombre1286;Solar;11;9.755;NA;NA;2
Región de Valparaíso;NA;Titular1287;Nombre1287;Solar;8.3;8.27;NA;NA;4
Región de Valparaíso;NA;Titular1288;Nombre1288;Solar;8.3;8.27;NA;NA;5
Región de Valparaíso;NA;Titular1289;Nombre1289;Solar;10;8.16;NA;NA;5
Región de Valparaíso;NA;Titular1290;Nombre1290;Solar;11.1;9.27;NA;NA;5
Región de Valparaíso;NA;Titular1291;Nombre1291;Solar;7.9;6;NA;NA;2
Región de Valparaíso;NA;Titular1292;Nombre1292;Solar;12;10.44;NA;NA;5
Región de Valparaíso;NA;Titular1293;Nombre1293;Solar;105.4;100;NA;NA;2
Región de Valparaíso;NA;Titular1294;Nombre1294;Solar;290;240.8;NA;NA;4
Región de Valparaíso;NA;Titular1295;Nombre1295;Solar;10;11.658;NA;NA;2
Región de Valparaíso;NA;Titular1296;Nombre1296;Solar;75;68.32;NA;NA;4
Región de Valparaíso;NA;Titular1297;Nombre1297;Solar;350;299;NA;NA;3
Región de Valparaíso;NA;Titular1298;Nombre1298;Solar;10.5;11.6;NA;NA;4
Región de Valparaíso;NA;Titular1299;Nombre1299;Solar;40;9;NA;NA;3
Región de Valparaíso;NA;Titular1300;Nombre1300;Solar;11;8.73;NA;NA;5
Región de Valparaíso;NA;Titular1301;Nombre1301;Solar;3.1;2.36376;NA;NA;4
Región de Valparaíso;NA;Titular1302;Nombre1302;Solar;10;11;NA;NA;5
Región de Valparaíso;NA;Titular1303;Nombre1303;Solar;85;45;NA;NA;3
Región de Valparaíso;NA;Titular1304;Nombre1304;Solar;7;7;NA;NA;5
Región de Valparaíso;NA;Titular1305;Nombre1305;Solar;116;140.83;NA;NA;3
Región de Valparaíso;NA;Titular1306;Nombre1306;Solar;7.5;7.01568;NA;NA;3
Región de Valparaíso;NA;Titular1307;Nombre1307;Solar;15;12.61;NA;NA;3
Región de Valparaíso;NA;Titular1308;Nombre1308;Solar;160;123;NA;NA;2
Región de Valparaíso;NA;Titular1309;Nombre1309;Solar;7.5;7.01568;NA;NA;3
Región de Valparaíso;NA;Titular1310;Nombre1310;Solar;2.9;4.1;NA;NA;4
Región de Valparaíso;NA;Titular1311;Nombre1311;Solar;8.1;10.3;NA;NA;2
Región de Valparaíso;NA;Titular1312;Nombre1312;Solar;40;9;NA;NA;2
